NIU,CODIGO_CONEXION,TIPO_CONEXION,NIVEL_TENSION,NIVEL_TENSION_PRIMARIA,PORC_PROP_ACTIV,CONEXION_RED,ID_COMERCIALIZADOR,ID_MERCADO,GRUPO_CALIDAD,COD_FRONTERA_COMERCIAL,COD_CIRCUITO_LINEA,COD_TRANSFORMADOR,COD_DANE,UBICACION,DIRECCION,COND_ESPEC,TIPO_AREA_ESPEC,COD_AREA_ESPEC,ESTRATO,ALTITUD,LONGITUD,LATITUD,AUTOGENERADOR,EXP_ENERGIA,CAPAC_AUTOGEN,TIP_GENERACION,COD_FRONTERA_EXPORT,F_ENTRADA_GENERAR,CONTR_RESPALDO,CAPAC_CONTR_RES
2614421,65741870,2,1,2,100,1,637,166,11,OR0001,10000210,65741870,76834000,2,CR 22A 16 69 ,0,0,0,2,973,-76.199500,4.0918,3,,,,,,,
2614423,65741870,2,1,2,100,1,637,166,11,OR0001,10000210,65741870,76834000,2,CR 22A 17 9 ,0,0,0,2,973,-76.199500,4.0918,3,,,,,,,
2614425,65741870,2,1,2,100,1,637,166,11,OR0001,10000210,65741870,76834000,2,CR 22A 17 38 ,0,0,0,3,973,-76.199500,4.0918,3,,,,,,,
2614427,65741870,2,1,2,100,1,637,166,11,OR0001,10000210,65741870,76834000,2,CR 22A 17 36 ,0,0,0,2,973,-76.199500,4.0918,3,,,,,,,
2614429,65741870,2,1,2,100,1,637,166,11,OR0001,10000210,65741870,76834000,2,CR 22A 17SN 110 ,0,0,0,2,973,-76.199500,4.0918,3,,,,,,,
2614431,65741870,2,1,2,100,1,637,166,11,OR0001,10000210,65741870,76834000,2,CR 22A 16 77 ,0,0,0,2,973,-76.199500,4.0918,3,,,,,,,
2614433,65023090,2,1,2,100,1,637,166,11,OR0001,10000210,65023090,76834000,2,CR 22 14 23 ,0,0,0,3,971,-76.200481,4.093361,3,,,,,,,
2614435,65023090,2,1,2,100,1,637,166,11,OR0001,10000210,65023090,76834000,2,CR 22 14 7 ,0,0,0,8,971,-76.200481,4.093361,3,,,,,,,
2614437,65023090,2,1,2,100,1,637,166,11,OR0001,10000210,65023090,76834000,2,CR 22 14 17 ,0,0,0,3,971,-76.200481,4.093361,3,,,,,,,
2614439,65023090,2,1,2,100,1,637,166,11,OR0001,10000210,65023090,76834000,2,K 22 C 14 51,0,0,0,3,971,-76.200481,4.093361,3,,,,,,,
2614441,65023090,2,1,2,100,1,637,166,11,OR0001,10000210,65023090,76834000,2,CR 22 14 43,0,0,0,3,971,-76.200481,4.093361,3,,,,,,,
2614443,65023090,2,1,2,100,1,637,166,11,OR0001,10000210,65023090,76834000,2,CR 22 14 57,0,0,0,3,971,-76.200481,4.093361,3,,,,,,,
2614445,65023090,2,1,2,100,1,637,166,11,OR0001,10000210,65023090,76834000,2,CR 22 14 65,0,0,0,3,971,-76.200481,4.093361,3,,,,,,,
2614447,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 3 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614449,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 6 ,0,0,0,2,968,-76.199984,4.093576,3,,,,,,,
2614451,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 14 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614453,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 15 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614455,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 19 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614457,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22B 14 18 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614459,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 14 24 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614461,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 25 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614463,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 30 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614465,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 14 27 P2,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614467,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 33 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614469,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 32,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614471,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 39 P1,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614473,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 39 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614475,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 46 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614477,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 14 48 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614479,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 14 49 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614481,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,K 22A C 14 58,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614483,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 14 53,0,0,0,3,968,-76.199984,4.093576,1,1,50,1,AGPE0001,24/07/2024,2,
2614485,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 70,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614487,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 73 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614489,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 76 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614491,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 77 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614493,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 14 82,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614495,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 79 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614497,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 86,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614499,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,K 22A C 14 92,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614501,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 93,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614503,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 95 P 1,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614505,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 14 96 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614507,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 14 94 ,0,0,0,1,968,-76.199984,4.093576,3,,,,,,,
2614509,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,K 22 C 14 99,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614511,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 14 101 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614513,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22BIS 14 98 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614515,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 23 14 109 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614517,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 14 112 P2,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614519,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 15 5 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614521,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 15 11,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614523,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 15 19,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614525,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22A 15 23 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614527,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 15 37 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614529,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 15 27 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614531,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 15 39 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614533,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 15 47 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614535,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 15 49 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614537,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 15 63 P2,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614539,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 15 63 P1,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614541,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 15 69,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614543,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 15 77 P1,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614545,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 15 81 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614547,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 15 89 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614549,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 15 91 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614551,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 15 97 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614553,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 15 99 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614555,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 15 110 ,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614557,65023187,2,1,2,100,1,637,166,11,OR0001,10000210,65023187,76834000,2,CR 22 15 110 2,0,0,0,3,968,-76.199984,4.093576,3,,,,,,,
2614559,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A14 06 P 1,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614561,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 18,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614563,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 20 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614565,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22B 14 07,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614567,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 13,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614569,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22B 14 21 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614571,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 27 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614573,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 29,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614575,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 31 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614577,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 24 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614579,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 26 P1,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614581,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22B 14 40 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614583,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22B 14 42 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614585,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 48 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614587,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22B 14 45,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614589,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 56,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614591,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 60 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614593,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 66 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614595,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 66 P2,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614597,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22B 14 49 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614599,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22B 14 57 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614601,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22B 14 61 2,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614603,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22 14 63 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614605,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 69,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614607,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 71 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614609,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 72 P1,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614611,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 72 P2,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614613,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 83 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614615,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 80 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614617,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 80 2,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614619,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 82 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614621,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,K 22A C 14 96,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614623,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 84 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614625,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 98 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614627,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 100 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614629,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 91 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614631,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22B 14 97 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614633,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 99 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614635,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 107 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614637,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22A 14 110 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614639,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 22B 14 109 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614641,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 1 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614643,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 10 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614645,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 11 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614647,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 15 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614649,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,K 22A C 15 16,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614651,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 20 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614653,65023181,2,1,2,100,1,637,166,11,OR0001,10000210,65023181,76834000,2,CR 24A 15 27,0,0,0,3,972,-76.198201,4.092764,3,,,,,,,
2614655,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 29,0,0,0,1,968,-76.199312,4.093088,3,,,,,,,
2614657,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 31,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614659,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 30 P 1,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614661,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 30 P 2,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614663,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 30 P 3,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614665,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 39 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614667,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 36,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614669,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,K 22A C 15 40,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614671,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22B 15 44 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614673,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 50 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614675,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22B 15 50,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614677,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 45 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614679,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22B 15 43 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614681,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 55 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614683,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 57 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614685,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 65 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614687,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 58 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614689,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 56,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614691,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22B 15 70 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614693,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 76 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614695,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 69 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614697,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 71 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614699,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 77 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614701,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 85 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614703,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 80 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614705,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 82 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614707,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 92 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614709,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 89 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614711,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 93,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614713,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 100 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614715,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 112 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614717,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 101 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614719,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22B 15 111 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614721,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 108 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614723,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22 15 109 ,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614725,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15 116 1,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614727,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,CR 22A 15116 2,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614729,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,K 22A C 16 31,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614731,65023185,2,1,2,100,1,637,166,11,OR0001,10000210,65023185,76834000,2,K 22A C 16 25,0,0,0,3,968,-76.199312,4.093088,3,,,,,,,
2614733,65023138,2,1,2,100,1,637,166,11,OR0001,10000210,65023138,76834000,2,CR 22B 14 8 ,0,0,0,3,966,-76.198694,4.095107,3,,,,,,,
2614735,65023138,2,1,2,100,1,637,166,11,OR0001,10000210,65023138,76834000,2,CR 23 14 14 ,0,0,0,1,966,-76.198694,4.095107,3,,,,,,,
2614737,65023138,2,1,2,100,1,637,166,11,OR0001,10000210,65023138,76834000,2,CR 23 14 14 2,0,0,0,1,966,-76.198694,4.095107,3,,,,,,,
2614739,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 23 14 18 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
2614741,65037350,2,1,2,100,1,637,166,11,OR0001,10000210,65037350,76834000,2,CR 23 14 22 ,0,0,0,3,966,-76.199355,4.093728,3,,,,,,,
