NIU,CODIGO_DE_CONEXION,TIPO_DE_CONEXION,NIVEL_DE_TENSION,NIVEL_DE_TENSION_PRIMARIO,PORC_PROPIEDAD_DEL_ACTIVO,CONEXION_RED,ID_COMERCIALIZADOR,ID_MERCADO,GRUPO_DE_CALIDAD,COD_FRONTERA_COMERCIAL,CODIGO_CIRCUITO_O_LINEA,CODIGO_TRANSFORMADOR,CODIGO_DANE_NIU,UBICACION,DIRECCION,CONDICION_ESPECIAL,TIPO_AREA_ESPECIAL,CODIGO_AREA_ESPECIAL,ESTRATO_ID,ALTITUD,LONGITUD,LATITUD,AUTOGENERADOR,EXPORTA_ENERGIA,POTENCIA,TIPO_GENERACION,CODIGO_FRONTERA_AUTO_GEN,INICIO_OPERACION,CONTRATO_RESPALDO,CAPACIDAD_CONTRATO_RESPALDO
18390352,100JIX0000,2,1,3,0,2,62371,444,11,Frt74943,,100JIX0000,47001000,2,CL 14 No DG 34 - 1 LOC 97 ET389,0,0,0,8,27,-74.1732352,11.2283124,3,,,,,,,
18392356,10154A0000,2,1,2,100,1,62371,444,22,Frt80196,,10154A0000,8638000,2,CL 21 CR 18 - 3 LOC 2 CV7763,0,0,0,8,101,-74.9203313,10.6318359,3,,,,,,,
18393262,0298,1,2,2,101,2,62371,444,12,Frt88414,0298,,8001000,2,CR 74 CL 76 - 110 DPL DU8232,0,0,0,8,20,-74.7948632,11.0086761,3,,,,,,,
18394830,0613,1,3,3,101,2,62371,444,11,Frt11150,0613,,47001000,2,CR 2 CL 6 - 80 DPL AJ2707,0,0,0,8,20,-74.2251284,11.1246242,3,,,,,,,
18395381,100N9Q0000,2,1,2,0,1,62371,444,12,Frt69646,,100N9Q0000,8001000,2,CL 49 CR 2 - 75 SEGE ANT2 BA7214,0,3,9703,8,61,-74.8062785,10.9339341,3,,,,,,,
18399401,1012UV0000,2,1,2,100,1,62371,444,22,Frt60493,,1012UV0000,47555000,2,CL 4 No 11 - 67 ENTR 1 P 1 LOC 1 DO3371,0,0,0,8,30,-74.7805011,9.7944125,3,,,,,,,
18400076,100JY00000,2,1,2,0,1,62371,444,22,Frt70721,,100JY00000,8520000,2,CL 11 No 2 - 6 DPL CT8263,0,3,9227,8,6,-74.7549923,10.7478292,3,,,,,,,
18400299,100JQW0000,2,1,2,0,1,62371,444,32,Frt69640,,100JQW0000,47980000,1,CR 6 No 4 - 50 DPL DJ9284,0,3,9244,8,20,-74.1685961,10.839731,3,,,,,,,
18401159,101KZJ0000,2,1,2,100,1,62371,444,11,Frt69588,,101KZJ0000,47001000,2,CL PRINCIPAL No CR 32 - 999 DPL EO2728,0,0,0,8,31,-74.1741192,11.2151042,3,,,,,,,
18404426,100KMM0000,2,1,2,0,1,62371,444,21,Frt69589,,100KMM0000,47745000,2,CL 2 No 9 - 25 DPL DP4981,0,3,9231,8,6,-74.7222038,10.7755068,3,,,,,,,
18405804,1010QS0000,2,1,2,100,1,62371,444,12,Frt80290,,1010QS0000,8001000,2,CL 77 CR 73 - 73 P 1 LOC 5 CI8447,0,0,0,8,17,-74.7969308,11.014148,3,,,,,,,
18424746,100WDY0000,2,1,2,100,1,62371,444,22,Frt69607,,100WDY0000,8606000,2,DG 11 No 10B - 61 SEGE 1 CV1121,0,3,9698,8,16,-75.1284114,10.4948082,3,,,,,,,
18428694,0371,1,2,2,101,2,62371,444,22,Frt09541,0371,,8638000,2,CRRT CGTO CMPECHE KM 5 1001 LOC EMG,9,0,0,7,107,-74.9119933,10.6491514,3,,,,,,,
18434148,0234,1,2,2,101,2,62371,444,11,Frt56849,0234,,8758000,2,CR 10 CL 30 - 100 DPL ET1202,0,0,0,7,13,-74.7693239,10.8383713,3,,,,,,,
18453475,0291,1,2,2,101,2,62371,444,12,Frt68571,0291,,8001000,2,CR 74 CL 75 - 130 LOC REG DU8208,0,0,0,8,20,-74.7948632,11.0086761,3,,,,,,,
18476031,100KHP0000,2,1,2,0,2,62371,444,12,Frt70750,,100KHP0000,8001000,2,CL 30 CR 7A - 121 LOC 66 BA1275,0,0,0,7,24,-74.7844768,10.9442272,3,,,,,,,
18482540,0236,1,2,2,101,2,62371,444,11,Frt07034,0236,,8634000,1,Cr A MALAMBO No Km 2 - 155 LOC NREG N3871,0,0,0,7,13,-74.7693239,10.8383713,3,,,,,,,
18484358,100ZIJ0000,2,1,2,0,1,62371,444,12,Frt54771,,100ZIJ0000,8001000,2,CR 50 CL 74 - 13 SEGE 1 CE3876,0,0,0,8,60,-74.8050921,10.998969,3,,,,,,,
18494440,100LUI0000,2,1,2,0,2,62371,444,12,Frt74702,,100LUI0000,8001000,2,CR 50 CL 48 - 227 P 1 LOC 76 CD8509,0,0,0,8,27,-74.7884284,10.9902577,3,,,,,,,
18494441,100LUI0000,2,1,2,0,2,62371,444,12,Frt80625,,100LUI0000,8001000,2,CR 50 CL 48 - 227 P 1 LOC 81 CD8513,0,0,0,8,27,-74.7884284,10.9902577,3,,,,,,,
18497039,100LUI0000,2,1,2,0,2,62371,444,12,Frt86890,,100LUI0000,8001000,2,CR 50 CL 48 - 227 P 2 LOC 5 CD8574,0,0,0,7,27,-74.7884284,10.9902577,3,,,,,,,
18497040,100LUI0000,2,1,2,0,2,62371,444,12,Frt51487,,100LUI0000,8001000,2,CR 50 CL 48 - 227 P 2 LOC 6 CD8583,0,0,0,8,27,-74.7884284,10.9902577,3,,,,,,,
18501981,100G980000,2,1,2,0,2,62371,444,11,Frt69590,,100G980000,47001000,2,CR 4 CL 26 - 40 INT 1 AO8924,0,0,0,8,9,-74.2133111,11.2360899,3,,,,,,,
18506326,100E380000,2,1,2,0,1,62371,444,12,Frt69685,,100E380000,8001000,2,CL 41 CR 17 - 25 TO ANT BI5618,0,0,0,8,32,-74.794337,10.9551967,3,,,,,,,
18515362,100LUI0000,2,1,2,0,2,62371,444,12,Frt74532,,100LUI0000,8001000,2,CR 50 CL 48 - 227 P 1 LOC 41 CD8480,0,0,0,8,27,-74.7884284,10.9902577,3,,,,,,,
18515366,100LUI0000,2,1,2,0,2,62371,444,12,Frt72420,,100LUI0000,8001000,2,CR 50 CL 48 - 227 P 1 LOC 65 CD8498,0,0,0,7,27,-74.7884284,10.9902577,3,,,,,,,
18515385,100LUI0000,2,1,2,0,2,62371,444,12,Frt74606,,100LUI0000,8001000,2,CR 50 CL 48 - 227 P 2 LOC 1 CD8532,0,0,0,8,27,-74.7884284,10.9902577,3,,,,,,,
18525539,100MGG0000,2,1,2,0,2,62371,444,12,Frt68395,,100MGG0000,8001000,2,CR 38 CL 74 - 61 P 1 LOC 137 CG1238,0,0,0,7,102,-74.8131558,10.9853448,3,,,,,,,
18525543,1005RJ0000,2,1,2,0,2,62371,444,12,Frt72487,,1005RJ0000,8001000,2,CR 38 CL 74 - 61 P 1 LOC 144 CG1243,0,0,0,8,103,-74.8130092,10.9852729,3,,,,,,,
18525638,101KOP0000,2,1,2,100,1,62371,444,12,Frt80183,,101KOP0000,8001000,2,CL 85 CR 76 - 62 P 1 Ap 1 CK7753,0,0,0,8,23,-74.8074297,11.0231898,3,,,,,,,
18526812,100INQ0000,2,1,2,0,1,62371,444,12,Frt69684,,100INQ0000,8001000,2,CL 56A CR 8 - 61 DPL BA9935,0,3,9706,8,73,-74.8120631,10.950219,3,,,,,,,
18535918,100MDS0000,2,1,2,0,1,62371,444,11,Frt86839,,100MDS0000,47001000,2,CR 28A CL 14 - 1 DPL P6742,0,3,9724,8,25,-74.1817635,11.2366538,3,,,,,,,
18543845,100MNP0000,2,1,2,0,2,62371,444,12,Frt83737,,100MNP0000,8001000,2,CR 43 CL 99A - 1 P 1 LOC 11 CN7602,0,0,0,8,107,-74.8352055,11.0035692,3,,,,,,,
18554334,100MEI0000,2,1,2,0,1,62371,444,31,Frt69575,,100MEI0000,47001000,1,CL 30 CR 88 - 49 DPL AM1887,0,3,9504,8,38,-74.1407917,11.2327685,3,,,,,,,
18570233,100IOJ0000,2,1,2,0,1,62371,444,12,Frt69645,,100IOJ0000,44001000,2,CL 19 No CR 19 - 11 INT 1 EF4891,0,0,0,8,12,-72.9209828,11.5355553,3,,,,,,,
18600471,100MG80000,2,1,2,0,1,62371,444,12,Frt70728,,100MG80000,8001000,2,CL 110 No CR 53 - 1670 BDGA 11 C3852,0,0,0,8,4,-74.8260959,11.0376171,3,,,,,,,
18600951,100MP50000,2,1,2,0,1,62371,444,11,Frt69603,,100MP50000,47001000,2,CR 9 No 7 - 2 ENTR 2 AJ7679,0,0,0,8,10,-74.2174024,11.1926768,3,,,,,,,
18614007,102XZX0000,2,1,2,100,1,62371,444,12,Frt72717,,102XZX0000,8001000,2,CR 9G CL 80 - 208 P 1 Ap 1 BU9883,0,3,9708,8,39,-74.824606,10.957885,3,,,,,,,
18651703,100ETY0000,2,1,2,0,2,62371,444,12,Frt68384,,100ETY0000,8001000,2,CR 53 CL 76 - 239 P 2 LOC 222 CM9881,0,0,0,8,56,-74.8069061,11.0036653,3,,,,,,,
18684807,1013BM0000,2,1,2,100,1,62371,444,12,Frt69634,,1013BM0000,8758000,2,CR 17 CL 74 - 5 TO ANT SEGE ANT2 CY5429,0,0,0,8,53,-74.8066446,10.9151938,3,,,,,,,
18688077,1011R00000,2,1,2,100,1,62371,444,11,Frt69602,,1011R00000,47001000,2,CL 9 No CR 3 - 4 ENTR 2 AS8780,0,0,0,8,5,-74.2105876,11.2483678,3,,,,,,,
18689316,100S4U0000,2,1,2,0,1,62371,444,11,Frt69595,,100S4U0000,47001000,2,CL 30 No 21 - 198 ENTR 2 AP7250,0,0,0,8,17,-74.198873,11.2219299,3,,,,,,,
18693782,100G2I0000,2,1,2,100,2,62371,444,11,Frt69636,,100G2I0000,47001000,2,CL 29A No CR 14 - 76 ENTR 02 AR8265,0,0,0,8,15,-74.2023932,11.2311134,3,,,,,,,
18709936,100FHU0000,2,1,2,100,2,62371,444,12,Frt75072,,100FHU0000,8001000,2,CR 53 CL 74 - 86 BLO 01 P 01 Ap 04 CE5319,0,0,0,8,59,-74.80376,11.0004998,3,,,,,,,
18719148,0154,1,2,2,101,2,62371,444,11,Frt74629,0154,,47001000,2,CR 3 CL 10 - 40 DPL AK9563,0,0,0,7,6,-74.2272508,11.1782861,3,,,,,,,
18722939,100NLF0000,2,1,2,0,2,62371,444,12,Frt68396,,100NLF0000,44001000,2,CL 15 CR 8 - 56 LOC 26 EB1038,0,0,0,8,13,-72.9091735,11.5431995,3,,,,,,,
18723329,101HU80000,2,1,2,100,1,62371,444,11,Frt69587,,101HU80000,47001000,2,CL 5 No CR 12 - 54 ENTR 2 AS7032,0,0,0,8,8,-74.2020721,11.2515807,3,,,,,,,
18738268,100F8W0000,2,1,2,0,2,62371,444,12,Frt70915,,100F8W0000,8001000,2,CL 79 CR 51B - 63 LOC 9 CM3623,0,0,0,8,64,-74.8088266,11.0033262,3,,,,,,,
18739812,100CXI0000,2,1,2,100,1,62371,444,12,Frt77554,,100CXI0000,8001000,2,CL 38 CR 32 - 78 DUPLX 1 BA878,0,0,0,7,23,-74.7822138,10.9738106,3,,,,,,,
18743841,100EVU0000,2,1,2,0,2,62371,444,12,Frt80120,,100EVU0000,8001000,2,CL 80 CR 53 - 18 P 01 Ap 08 CM3939,0,0,0,8,75,-74.8101122,11.0052034,3,,,,,,,
18748123,100MGC0000,2,1,2,0,2,62371,444,12,Frt23714,,100MGC0000,8001000,2,CARRERA 43 99A-1 PISO 3 LOCAL 1 BARRIO EL TABOR,0,0,0,8,107,-74.835124,11.0038768,3,,,,,,,
18756801,100R9L0000,2,1,2,0,2,62371,444,12,Frt80195,,100R9L0000,8001000,2,CL 78 CR 53 - 70 LOC 116 CH6467,0,0,0,8,57,-74.805828,11.0043097,3,,,,,,,
18771331,100H3O0000,2,1,2,100,1,62371,444,31,Frt57957,,100H3O0000,47001000,1,CARRT 90 No KM 7 - 222 DPL AK1705,0,0,0,8,23,-74.2026357,11.1761033,3,,,,,,,
18774704,0393,1,2,2,101,2,62371,444,11,Frt43197,0393,,47001000,2,CL 30 58 354 LOC QIEN,0,0,0,8,19,-74.1900756,11.2165661,3,,,,,,,
18781887,101MI30000,2,1,2,100,1,62371,444,22,Frt71110,,101MI30000,47288000,2,CR 5 No 7 - 22 LOC 2 DL7507,9,0,0,8,47,-74.183177,10.5216516,3,,,,,,,
18785457,100NV90000,2,1,2,0,1,62371,444,12,Frt80284,,100NV90000,8001000,2,CL 82 CR 46 - 58 LOC 1 CH1842,0,0,0,8,94,-74.8161414,11.0013199,3,,,,,,,
18788337,100YOK0000,2,1,2,0,2,62371,444,12,Frt75769,,100YOK0000,8001000,2,CL 99 CR 52 - 53 LOC 216 DQ7407,0,0,0,8,93,-74.8279306,11.0140732,3,,,,,,,
18788543,100NY30000,2,1,2,0,2,62371,444,12,Frt68455,,100NY30000,8001000,2,CL 106 CR 50 - 67 LOC R3 EL2838,0,0,0,8,50,-74.836478,11.0146125,3,,,,,,,
18793257,1010PH0000,2,1,2,0,1,62371,444,12,Frt70924,,1010PH0000,8001000,2,CR 70 CL 75 - 51 Ap INT1 CJ1033,0,0,0,8,23,-74.7960521,11.0102268,3,,,,,,,
18798101,0380,1,2,2,101,2,62371,444,12,Frt00436,0380,,8001000,2,CL 63B 34 58 LOC NROT,9,0,0,7,109,-74.8174296,10.981599,3,,,,,,,
18801258,0235,1,2,2,101,1,62371,444,11,Frt60511,0235,,8433000,2,Cr ORIENTAL No Km 1 - 56 DPL N3392,9,3,9225,7,13,-74.7693239,10.8383713,3,,,,,,,
18803453,0372,1,2,2,101,1,62371,444,22,Frt06268,0372,,8638000,2,CRRT L CORDILIDD KM 0 99 LOC NROT,9,0,0,7,107,-74.9119933,10.6491514,3,,,,,,,
18803485,0381,1,2,2,101,2,62371,444,12,Frt00437,0381,,8001000,2,CR 38 72 149 LOC NROT,9,0,0,7,109,-74.8174296,10.981599,3,,,,,,,
18804391,1011IG0000,2,1,2,100,1,62371,444,21,Frt57950,,1011IG0000,44279000,2,D 12 CR 20 - 2 Ap 2 DW9746,0,0,0,8,185,-72.8541145,10.8884323,3,,,,,,,
18808806,0418,1,2,2,101,2,62371,444,22,Frt07514,0418,,8560000,2,CL 11 CR 19 20 LOC NROT,9,0,0,7,13,-74.7537085,10.643428,3,,,,,,,
18809002,0211,1,2,2,101,2,62371,444,12,Frt02155,0211,,8001000,2,V VI 40 KM REF2 1 LOC NROT,9,0,0,7,7,-74.8072347,11.0293717,3,,,,,,,
18812730,0371,1,2,2,101,2,62371,444,22,Frt72722,0371,,8078000,1,CARRET A BARANOA KILOMETR O 9 - 100 DPL O1245,0,0,0,8,107,-74.9119933,10.6491514,3,,,,,,,
18815108,100YOK0000,2,1,2,0,2,62371,444,12,Frt68386,,100YOK0000,8001000,2,CL 99 CR 52 - 53 LOC 324 DQ7438,0,0,0,8,93,-74.8279306,11.0140732,3,,,,,,,
18820641,100FKT0000,2,1,2,0,1,62371,444,12,Frt74720,,100FKT0000,8001000,2,CL 110 No 6D - 335 BDGA MC 5 BU1332,0,0,0,8,33,-74.8360176,10.9450532,3,,,,,,,
18831803,0632,1,3,3,101,1,62371,444,11,Frt08473,0632,,47001000,2,CL 29 CR 14 9 CONS VTI,0,0,0,8,19,-74.1900756,11.2165661,3,,,,,,,
18832651,100LWT0000,2,1,2,0,2,62371,444,12,Frt80255,,100LWT0000,8001000,2,CL 77B CR 59 - 61 P 7 OFI 709 CH6426,0,0,0,8,32,-74.8027267,11.0082584,3,,,,,,,
18837608,100LWT0000,2,1,2,0,2,62371,444,12,Frt80299,,100LWT0000,8001000,2,CL 77B CR 59 - 61 P 7 OFI 707 CH6424,0,0,0,8,32,-74.8027267,11.0082584,3,,,,,,,
18853216,1006EB0000,2,1,2,100,1,62371,444,11,Frt60517,,1006EB0000,47001000,2,CL 16 CR 5 - 17 LOC 03 AO4453,0,0,0,8,11,-74.2102285,11.2440196,3,,,,,,,
18857227,100JOV0000,2,1,2,100,1,62371,444,12,Frt69631,,100JOV0000,8001000,2,CL 21B CR 17B - 5 DPL B704,0,0,0,8,19,-74.8724931,11.032157,3,,,,,,,
18858869,100K490000,2,1,2,0,1,62371,444,12,Frt43352,,100K490000,8001000,2,CR 43 57 54 LOC QIEN,0,0,0,7,48,-74.7953526,10.9857307,3,,,,,,,
18859559,100C8X0000,2,1,2,100,1,62371,444,12,Frt57331,,100C8X0000,8001000,2,CR 41 CL 58 - 103 DPL CA6976,0,0,0,8,51,-74.7974809,10.9842793,3,,,,,,,
18872407,100LWT0000,2,1,2,0,2,62371,444,12,Frt80253,,100LWT0000,8001000,2,CL 77B CR 59 - 61 P 3 OFI 308 CH6399,0,0,0,8,32,-74.8027267,11.0082584,3,,,,,,,
18874897,100LWT0000,2,1,2,0,2,62371,444,12,Frt80298,,100LWT0000,8001000,2,CL 77B CR 59 - 61 P 4 OFI 404 CH6406,0,0,0,8,32,-74.8027267,11.0082584,3,,,,,,,
18879936,100LWT0000,2,1,2,0,2,62371,444,12,Frt80301,,100LWT0000,8001000,2,CL 77B CR 59 - 61 P 7 OFI 712 CH6429,0,0,0,8,32,-74.8027267,11.0082584,3,,,,,,,
18884912,100LWT0000,2,1,2,0,2,62371,444,12,Frt80300,,100LWT0000,8001000,2,CL 77B CR 59 - 61 P 4 OFI 405 CH6407,0,0,0,8,32,-74.8027267,11.0082584,3,,,,,,,
18885214,100H6J0000,2,1,2,100,1,62371,444,12,Frt72406,,100H6J0000,8001000,2,CR 52 CL 69 - 7 DPL CE4046,0,0,0,8,54,-74.8009495,10.996068,3,,,,,,,
18888692,1136,1,2,2,101,2,62371,444,12,Frt75488,1136,,8001000,2,CL 99 CR 52 - 53 LOC 121 DQ7393,0,0,0,8,26,-74.849346,11.024253,3,,,,,,,
18888847,10130E0000,2,1,2,100,1,62371,444,12,Frt80288,,10130E0000,8001000,2,CR 38 CL 100 - 9 LOC 3 CA259,0,0,0,8,51,-74.8325639,10.9829381,3,,,,,,,
18889945,100LWT0000,2,1,2,0,2,62371,444,12,Frt80246,,100LWT0000,8001000,2,CL 77B CR 59 - 61 P 3 OFI 309 CH6400,0,0,0,8,32,-74.8027267,11.0082584,3,,,,,,,
18892599,100JOF0000,2,1,3,100,2,62371,444,11,Frt68392,,100JOF0000,47001000,2,CL 29 No CR 14 - 9 ENTR C2 LOC TL30 AR7787,0,0,0,7,17,-74.1997747,11.2324524,3,,,,,,,
18895236,100GXC0000,2,1,2,0,2,62371,444,11,Frt69642,,100GXC0000,47001000,2,CL 19 No 3 - 71 ENTR 02 AZ9621,0,0,0,8,5,-74.2259646,11.1949238,3,,,,,,,
18896159,102R2Q0000,2,1,2,100,1,62371,444,12,Frt08696,,102R2Q0000,8001000,2,CALLE 93 43-41,0,0,0,8,113,-74.8275822,11.002901,3,,,,,,,
18897299,100LWT0000,2,1,2,0,2,62371,444,12,Frt80588,,100LWT0000,8001000,2,CL 77B CR 59 - 61 P 7 OFI 711 CH6428,0,0,0,8,32,-74.8027267,11.0082584,3,,,,,,,
18899961,100LWT0000,2,1,2,0,2,62371,444,12,Frt80296,,100LWT0000,8001000,2,CL 77B CR 59 - 61 P 9 OFI 903 CH6442,0,0,0,8,32,-74.8027267,11.0082584,3,,,,,,,
18901224,100LWT0000,2,1,2,0,2,62371,444,12,Frt80245,,100LWT0000,8001000,2,CL 77B CR 59 - 61 P 7 OFI 701 CH6418,0,0,0,8,32,-74.8027267,11.0082584,3,,,,,,,
18903745,100LWT0000,2,1,2,0,2,62371,444,12,Frt74609,,100LWT0000,8001000,2,CL 77B CR 59 - 61 P 10 OFI 1002 CH6363,0,0,0,8,32,-74.8027267,11.0082584,3,,,,,,,
18906238,100LWT0000,2,1,2,0,2,62371,444,12,Frt80297,,100LWT0000,8001000,2,CL 77B CR 59 - 61 P 9 OFI 902 CH6441,0,0,0,8,32,-74.8027267,11.0082584,3,,,,,,,
18908566,100YOK0000,2,1,2,0,2,62371,444,12,Frt31388,,100YOK0000,8001000,2,CL 99 52 53 LOC DICE,0,0,0,8,93,-74.8279306,11.0140732,3,,,,,,,
18910710,100R0P0000,2,1,2,100,1,62371,444,12,Frt69676,,100R0P0000,8758000,2,CR 23 CL 77 - 1 DPL EJ6915,0,0,0,8,68,-74.8123938,10.9209656,3,,,,,,,
18919832,102XV60000,2,1,2,100,1,62371,444,22,Frt72370,,102XV60000,47555000,2,CR 15 CL 11 - 86 DPL DO2971,0,0,0,8,19,-74.7829121,9.7923644,3,,,,,,,
18922645,100PED0000,2,1,2,100,1,62371,444,21,Frt60494,,100PED0000,44035000,2,CL 3 CR 2 - 27 DPL EQ2961,9,3,9243,8,94,-72.5924724,11.1618623,3,,,,,,,
18923663,100NO80000,2,1,2,0,2,62371,444,12,Frt52990,,100NO80000,8001000,2,CL 80 CR 53 - 60 Ap 15A CM3994,0,0,0,6,81,-74.8098027,11.005846,3,,,,,,,
18923699,100NO80000,2,1,2,0,2,62371,444,12,Frt52993,,100NO80000,8001000,2,CL 80 CR 53 - 60 Ap 14B CM3993,0,0,0,6,81,-74.8098027,11.005846,3,,,,,,,
18924919,1011190000,2,1,2,100,1,62371,444,12,Frt57333,,1011190000,8001000,2,CL 63C CR 20B - 96 DPL BW817,0,0,0,8,69,-74.8055122,10.9686486,3,,,,,,,
18933258,100OT80000,2,1,2,0,1,62371,444,12,Frt75770,,100OT80000,8001000,2,CL 47 CR 18 - 89 LOC 1 BA5292,0,0,0,8,45,-74.7986968,10.9611527,3,,,,,,,
18933287,100OT80000,2,1,2,0,1,62371,444,12,Frt75774,,100OT80000,8001000,2,CL 47 CR 18 - 89 LOC 5 BA5293,0,0,0,8,45,-74.7986968,10.9611527,3,,,,,,,
18936549,1009QK0000,2,1,2,100,1,62371,444,22,Frt70729,,1009QK0000,47551000,2,CR 10 No 9 - 48 DPL DN3874,0,0,0,8,6,-74.6201304,10.4616156,3,,,,,,,
18945806,1015010000,2,1,2,100,1,62371,444,11,Frt60514,,1015010000,47001000,2,CR 4 No CL 30 - 50 DPL AO9993,9,0,0,7,10,-74.2135752,11.2330794,1,1.0,15.0,1.0,AGPE0001,14-01-2023,2.0,
18951398,0336,1,2,2,101,2,62371,444,12,Frt84044,0336,,44001000,2,CL 7 CR 1B - 11 DPL EB3453,4,0,0,7,8,-72.8975636,11.5389011,3,,,,,,,
18961139,0238,1,2,2,101,2,62371,444,12,Frt85054,0238,,44430000,2,CL 23 CR 4ESTE - 1 DPL DZ8226,4,3,9402,7,58,-72.2534093,11.3769622,3,,,,,,,
19075122,100FIB0000,2,1,2,0,1,62371,444,12,Frt11550,,100FIB0000,8001000,2,CR 52 72 166,0,0,0,7,60,-74.8041045,10.9992063,3,,,,,,,
19086520,100MFO0000,2,1,2,100,1,62371,444,11,Frt60318,,100MFO0000,47001000,2,CL 10 No CR 4 - 51 DPL AS9209,0,0,0,8,6,-74.2107614,11.2478163,3,,,,,,,
19091996,1487,1,2,2,101,2,62371,444,11,Frt65600,1487,,47001000,2,CL 13 No CR 3 - 5 DPL AO2789,0,0,0,8,12,-74.2037836,11.2365524,3,,,,,,,
19096351,100G5T0000,2,1,2,0,1,62371,444,11,Frt45576,,100G5T0000,47001000,2,CL 14 CR 30 146 LOC QIEN,0,0,0,7,24,-74.1779806,11.2343136,3,,,,,,,
19101528,10077J0000,2,1,2,100,1,62371,444,11,Frt89386,,10077J0000,47001000,2,CR 5 No 24A - 43 ENTR 1 P AP9776,0,0,0,8,6,-74.210583,11.2380167,3,,,,,,,
19105957,100G7Z0000,2,1,2,0,2,62371,444,11,Frt58718,,100G7Z0000,47001000,2,CL 23 CR 6 - 18 P 1 Ap 28 AO7692,0,0,0,8,9,-74.2097959,11.2390928,3,,,,,,,
19119327,1015GA0000,2,1,2,100,1,62371,444,11,Frt67671,,1015GA0000,47001000,2,CL 11 No CR 7 - 2 DPL AO1846,0,0,0,7,7,-74.2084068,11.2456928,3,,,,,,,
19128812,100G980000,2,1,2,0,2,62371,444,11,Frt83769,,100G980000,47001000,2,CR 4 CL 26 - 40 P 1 Ap 6 AO8945,0,0,0,8,9,-74.2133111,11.2360899,3,,,,,,,
19129378,1006YX0000,2,1,2,100,1,62371,444,11,Frt82921,,1006YX0000,47001000,2,CL 14 CR 14 - 52 DPL AO3313,0,0,0,8,11,-74.2004571,11.24387,3,,,,,,,
19131081,100G980000,2,1,2,0,2,62371,444,11,Frt69593,,100G980000,47001000,2,CR 4 CL 26 - 40 P 2 Ap 26 AO8953,0,0,0,8,9,-74.2133111,11.2360899,3,,,,,,,
19131575,100G980000,2,1,2,0,2,62371,444,11,Frt69597,,100G980000,47001000,2,CR 4 CL 26 - 40 P 1 Ap 21 AO8941,0,0,0,8,9,-74.2133111,11.2360899,3,,,,,,,
19131955,1006G90000,2,1,2,100,1,62371,444,11,Frt76595,,1006G90000,47001000,2,CL 20 No CR 3 - 60 DPL AO6399,0,0,0,8,9,-74.2127916,11.2416861,3,,,,,,,
19133219,1006D30000,2,1,2,100,1,62371,444,11,Frt60031,,1006D30000,47001000,2,CR 2 CL 22 - 41 DPL AU6303,0,0,0,8,8,-74.2144579,11.2407904,3,,,,,,,
19135905,100N5O0000,2,1,2,100,1,62371,444,11,Frt67499,,100N5O0000,47001000,2,CR 3 CL 19 - 29 DPL AN9974,0,0,0,7,7,-74.2127828,11.2424545,3,,,,,,,
19139645,100N980000,2,1,2,100,1,62371,444,11,Frt68334,,100N980000,47001000,2,CR 4 No CL 16 - 56 DPL AO116,0,0,0,8,7,-74.212362,11.2433949,3,,,,,,,
19148143,101HJZ0000,2,1,2,100,1,62371,444,11,Frt78328,,101HJZ0000,47001000,2,CL 22 CR 19B - 16 DPL AS260,0,0,0,8,14,-74.1935491,11.2361885,3,,,,,,,
19215351,1006XN0000,2,1,2,100,1,62371,444,11,Frt59507,,1006XN0000,47001000,2,CR 19 CL 9A - 4 DPL AN2463,0,0,0,3,11,-74.1940293,11.2463676,3,,,,,,,
19216436,100G870000,2,1,2,100,2,62371,444,11,Frt68401,,100G870000,47001000,2,CL 23 No CR 4 - 27 ENTR 1 P 4 Ap 5 AZ5615,0,0,0,8,8,-74.2116369,11.2397068,3,,,,,,,
19220111,100G980000,2,1,2,0,2,62371,444,11,Frt60516,,100G980000,47001000,2,CR 4 CL 26 - 40 P 1 Ap 17 AO8936,0,0,0,8,9,-74.2133111,11.2360899,3,,,,,,,
19231521,100V8D0000,2,1,2,0,1,62371,444,12,Frt82828,,100V8D0000,47189000,2,CL 20 No 21 - 69 DPL AY2037,0,3,9997,8,6,-74.2433849,11.0056014,3,,,,,,,
19262553,1006FM0000,2,1,2,100,1,62371,444,11,Frt67693,,1006FM0000,47001000,2,CR 1C CL 18 - 67 DPL AO6062,0,0,0,8,8,-74.2146235,11.2423181,3,,,,,,,
19279035,102RAE0000,2,1,2,100,1,62371,444,11,Frt59506,,102RAE0000,47001000,2,CR 5 No CL 13 - 15 DPL AO450,0,0,0,8,10,-74.2099176,11.2450865,3,,,,,,,
19323534,100LM40000,2,1,2,0,1,62371,444,11,Frt64987,,100LM40000,47001000,2,TR 9 No DG 33 - 10 Ap 5 AP7689,0,0,0,8,31,-74.1685565,11.2307637,3,,,,,,,
19350820,10077J0000,2,1,2,100,1,62371,444,11,Frt83743,,10077J0000,47001000,2,CR 5 CL 24A - 43 DPL AP9775,0,0,0,8,6,-74.210583,11.2380167,3,,,,,,,
19411877,1006G90000,2,1,2,100,1,62371,444,11,Frt70941,,1006G90000,47001000,2,CL 20 CR 3 - 73 LOC 1 AO6406,0,0,0,8,9,-74.2127916,11.2416861,3,,,,,,,
19440075,100OXN0000,2,1,2,0,2,62371,444,12,Frt83719,,100OXN0000,8758000,2,CL 30 CR 30 - 165 P 1 LOC 9 DE1769,0,0,0,8,21,-74.7793579,10.9263311,3,,,,,,,
